,,ohlc,ohlc,ohlc,ohlc
bfnx,2021-02-24 14:05:00,49735.0,49748.0,49256.0,49319.3371321
bfnx,2021-02-24 14:10:00,49335.0,49427.4845088,49120.0,49413.0
bfnx,2021-02-24 14:15:00,49415.0,49625.0,49311.0,49624.0
bfnx,2021-02-24 14:20:00,49617.0,49617.0,49357.0,49365.0
bfnx,2021-02-24 14:25:00,49400.0,49526.37537424,49301.0,49466.0
bfnx,2021-02-24 14:30:00,49487.0,49679.0,49357.0,49378.0
bfnx,2021-02-24 14:35:00,49370.72499744,49383.0,49126.698863,49296.0
bfnx,2021-02-24 14:40:00,49334.0,49339.0,48750.0,48777.044606
bfnx,2021-02-24 14:45:00,48778.0,49239.0,48768.0,49156.81378108
bfnx,2021-02-24 14:50:00,49170.93159428,49198.48772648,48909.0,49047.0
bfnx,2021-02-24 14:55:00,49049.0,49450.0,49047.0,49408.0
bfnx,2021-02-24 15:00:00,49410.0,49660.0,49361.0,49521.0
bfnx,2021-02-24 15:05:00,49514.0,49527.0,49205.0,49205.0
bfnx,2021-02-24 15:10:00,49205.0,49205.0,48855.0,48943.0
bfnx,2021-02-24 15:15:00,48939.0,49125.06136996,48655.0,48741.257392
bfnx,2021-02-24 15:20:00,48709.26094591,48845.0,48350.0,48815.0
bfnx,2021-02-24 15:25:00,48799.0,49169.0,48775.0,49163.0
bfnx,2021-02-24 15:30:00,49137.0,49339.0,48883.1808809,49285.0
bfnx,2021-02-24 15:35:00,49273.50000057,49589.0,49273.50000057,49411.0
bfnx,2021-02-24 15:40:00,49400.0,49402.0,49136.0,49249.0
bfnx,2021-02-24 15:45:00,49242.0,49700.0,49242.0,49491.0
bfnx,2021-02-24 15:50:00,49507.0,49633.0,49499.0,49563.0
bfnx,2021-02-24 15:55:00,49555.0,49840.0,49555.0,49830.0
bfnx,2021-02-24 16:00:00,49833.03734606,50100.0,49759.0,49899.0743244
bfnx,2021-02-24 16:05:00,49895.0,49990.48320366,49757.0,49846.94458203
bfnx,2021-02-24 16:10:00,49845.73226244,49869.97865424,49620.0,49747.0
bfnx,2021-02-24 16:15:00,49738.0,49738.0,49567.0,49567.0
bfnx,2021-02-24 16:20:00,49567.0,49818.0,49365.177883,49529.05428764
bfnx,2021-02-24 16:25:00,49539.0,49630.0,49450.0,49488.0
bfnx,2021-02-24 16:30:00,49478.0,49752.0,49478.0,49639.0
bfnx,2021-02-24 16:35:00,49673.0,49834.76740336,49647.0,49757.0
bfnx,2021-02-24 16:40:00,49731.0,49731.0,49571.044818,49604.0
bfnx,2021-02-24 16:45:00,49603.0,49664.17696224,49518.0,49635.0
bfnx,2021-02-24 16:50:00,49605.149004,49768.0,49462.0,49508.0
bfnx,2021-02-24 16:55:00,49502.0,49578.89037693,49298.688164,49330.0
bfnx,2021-02-24 17:00:00,49313.4061464,49581.0,49313.0,49580.0
bfnx,2021-02-24 17:05:00,49579.0,49930.0,49512.81255633,49872.0
bfnx,2021-02-24 17:10:00,49879.159803,49923.0,49710.0,49743.0
bfnx,2021-02-24 17:15:00,49756.0,49883.26587795,49754.0,49842.0
bfnx,2021-02-24 17:20:00,49849.0,49927.0,49815.0,49845.0
bfnx,2021-02-24 17:25:00,49826.0,49864.9033256,49700.0,49701.0
bfnx,2021-02-24 17:30:00,49720.0,49847.0,49611.0,49670.0
bfnx,2021-02-24 17:35:00,49662.0,49824.0,49629.0,49759.0
bfnx,2021-02-24 17:40:00,49746.0,49890.0,49720.84783182,49867.0
bfnx,2021-02-24 17:45:00,49864.18134126,49893.81452484,49764.0,49776.0
bfnx,2021-02-24 17:50:00,49789.0,49845.0,49775.0,49820.0
bfnx,2021-02-24 17:55:00,49819.0,50081.0,49811.0,50081.0
bfnx,2021-02-24 18:00:00,50081.0,50089.0,49931.0730084,49989.0
bfnx,2021-02-24 18:05:00,49988.0,49988.0,49711.0,49859.0
bfnx,2021-02-24 18:10:00,49876.0,49915.0,49625.0,49679.0
bfnx,2021-02-24 18:15:00,49680.0,49808.4570885,49600.0,49600.0
bfnx,2021-02-24 18:20:00,49600.0,49667.0,49555.0,49655.0
bfnx,2021-02-24 18:25:00,49647.0,49720.0,49636.518783,49678.0
bfnx,2021-02-24 18:30:00,49677.0,49936.0,49651.0,49930.0
bfnx,2021-02-24 18:35:00,49932.0,49989.0,49884.31634787,49898.0
bfnx,2021-02-24 18:40:00,49909.0,49933.3139248,49835.0,49879.917408
bfnx,2021-02-24 18:45:00,49870.0,49875.197328,49748.0,49845.0
bfnx,2021-02-24 18:50:00,49845.0,49845.0,49661.0,49689.0
bfnx,2021-02-24 18:55:00,49704.0,49728.0,49588.0,49600.0
bfnx,2021-02-24 19:00:00,49609.0,49724.0,49599.0,49626.0
bfnx,2021-02-24 19:05:00,49625.82603,49625.82603,49390.0,49398.0
bfnx,2021-02-24 19:10:00,49398.0,49682.7277179,49372.0,49380.0
bfnx,2021-02-24 19:15:00,49380.0,49514.0,49380.0,49504.0
bfnx,2021-02-24 19:20:00,49511.0,49579.04307528,49488.0,49516.0
bfnx,2021-02-24 19:25:00,49517.0,49530.0,49415.54492467,49416.65190993
bfnx,2021-02-24 19:30:00,49437.301397,49437.301397,49147.0,49208.0
bfnx,2021-02-24 19:35:00,49209.0,49209.0,48804.0,48903.0
bfnx,2021-02-24 19:40:00,48918.34570218,49155.0,48904.0,49028.0669759
bfnx,2021-02-24 19:45:00,49028.0,49217.0,48965.0,49022.0
bfnx,2021-02-24 19:50:00,49029.817775,49167.0,48964.0,48969.0
bfnx,2021-02-24 19:55:00,48969.03160758,49085.6418927,48900.0,48998.0
bfnx,2021-02-24 20:00:00,48997.0,49272.0,48865.0,49226.0
bfnx,2021-02-24 20:05:00,49204.0,49222.0,49040.0,49040.0
bfnx,2021-02-24 20:10:00,49040.0,49225.0,48996.18788,49190.0
bfnx,2021-02-24 20:15:00,49186.42597908,49191.0,48937.0,48937.0
bfnx,2021-02-24 20:20:00,48946.0,49000.0,48772.0,48807.0
bfnx,2021-02-24 20:25:00,48808.0,48904.0,48755.0,48887.0
bfnx,2021-02-24 20:30:00,48884.0,48884.0,48569.0,48700.0
bfnx,2021-02-24 20:35:00,48700.0,48867.0,48618.83842,48863.0
bfnx,2021-02-24 20:40:00,48865.0,49003.0,48663.84692749,48665.0
bfnx,2021-02-24 20:45:00,48662.0,48880.0,48649.0,48850.0
bfnx,2021-02-24 20:50:00,48850.60259415,48998.0,48836.0,48960.0
bfnx,2021-02-24 20:55:00,48961.0,49254.0,48916.0,49157.0
bfnx,2021-02-24 21:00:00,49133.0,49171.93856939,48936.0,48939.0
bfnx,2021-02-24 21:05:00,48955.35271,48978.0,48656.0,48740.0
bfnx,2021-02-24 21:10:00,48711.0,48731.2514492,48512.0,48531.0
bfnx,2021-02-24 21:15:00,48527.0,48644.0,48220.0,48244.0
bfnx,2021-02-24 21:20:00,48260.0,48536.0,48190.0,48518.0
bfnx,2021-02-24 21:25:00,48499.3578,48513.0,48159.0,48185.0
bfnx,2021-02-24 21:30:00,48185.0,48352.0,48180.0,48315.0
bfnx,2021-02-24 21:35:00,48352.0,48553.0,48314.0,48434.0
bfnx,2021-02-24 21:40:00,48430.0,48521.0,48396.51787147,48497.0
bfnx,2021-02-24 21:45:00,48497.0,48497.0,48220.0,48283.0
bfnx,2021-02-24 21:50:00,48289.0,48389.0,48155.0,48386.5276596
bfnx,2021-02-24 21:55:00,48377.0,48917.0,48321.0,48787.0
bfnx,2021-02-24 22:00:00,48749.119626,48749.119626,48362.99037512,48449.0
bfnx,2021-02-24 22:05:00,48466.0,48529.0,48155.0,48155.0
bfnx,2021-02-24 22:10:00,48155.0,48389.0,48050.0,48185.0
bfnx,2021-02-24 22:15:00,48185.0,48468.0,48170.0,48326.8707948
bfnx,2021-02-24 22:20:00,48303.0,48460.0,48269.0,48459.0
bfnx,2021-02-24 22:25:00,48460.0,48713.0,48457.87099641,48710.0
bfnx,2021-02-24 22:30:00,48711.0,48900.91853298,48600.0,48900.0
bfnx,2021-02-24 22:35:00,48900.0,48964.0,48627.0,48703.0
bfnx,2021-02-24 22:40:00,48695.0,48800.0,48600.0,48604.03148013
bfnx,2021-02-24 22:45:00,48600.0,48760.69272948,48504.7719099,48715.0
bfnx,2021-02-24 22:50:00,48714.0,48866.0,48712.0,48857.68210176
bfnx,2021-02-24 22:55:00,48857.68210176,48954.0,48775.0,48880.0
bfnx,2021-02-24 23:00:00,48840.0,49271.0,48778.0,49191.0
bfnx,2021-02-24 23:05:00,49191.0,49530.0,49190.0,49443.0
bfnx,2021-02-24 23:10:00,49446.0,49446.0,49237.0,49376.0
bfnx,2021-02-24 23:15:00,49370.0,49370.0,49112.0,49185.0
bfnx,2021-02-24 23:20:00,49190.0,49508.0,49190.0,49357.0
bfnx,2021-02-24 23:25:00,49349.0,49460.0,49258.0,49350.0
bfnx,2021-02-24 23:30:00,49351.0,49547.0,49351.0,49393.0
bfnx,2021-02-24 23:35:00,49393.0,49745.0,49393.0,49606.0
bfnx,2021-02-24 23:40:00,49580.0,49621.66735605,49480.0,49597.0
bfnx,2021-02-24 23:45:00,49588.0,49747.0,49548.0,49681.0
bfnx,2021-02-24 23:50:00,49679.0,49731.0,49522.0,49582.805977
bfnx,2021-02-24 23:55:00,49584.0,49726.0,49522.0,49716.0
bnus,2021-02-24 00:00:00,48875.0,49096.01,48547.46,48620.48
bnus,2021-02-24 00:05:00,48645.88,48709.53,48500.0,48608.0
bnus,2021-02-24 00:10:00,48600.7,48607.31,48129.2,48129.2
bnus,2021-02-24 00:15:00,48128.0,48128.0,47590.0,47781.78
bnus,2021-02-24 00:20:00,47777.01,47804.84,47001.88,47055.43
bnus,2021-02-24 00:25:00,47114.14,47344.7,47010.0,47269.36
bnus,2021-02-24 00:30:00,47272.36,47698.08,47239.9,47684.48
bnus,2021-02-24 00:35:00,47654.38,47817.15,47548.55,47700.0
bnus,2021-02-24 00:40:00,47695.07,47840.0,47584.5,47721.08
bnus,2021-02-24 00:45:00,47727.91,47912.0,47727.91,47762.54
bnus,2021-02-24 00:50:00,47763.66,48224.44,47720.01,48198.05
bnus,2021-02-24 00:55:00,48190.5,48482.38,48138.23,48482.38
bnus,2021-02-24 01:00:00,48438.82,48700.0,48438.82,48527.56
bnus,2021-02-24 01:05:00,48509.2,48899.99,48492.78,48810.24
bnus,2021-02-24 01:10:00,48795.93,48981.09,48674.48,48750.0
bnus,2021-02-24 01:15:00,48749.99,49068.99,48749.99,49009.36
bnus,2021-02-24 01:20:00,49033.03,49182.18,48869.22,49173.35
bnus,2021-02-24 01:25:00,49173.35,49359.42,49120.79,49154.88
bnus,2021-02-24 01:30:00,49169.14,49197.66,48775.58,48982.18
bnus,2021-02-24 01:35:00,49008.91,49306.6,48937.36,49285.0
bnus,2021-02-24 01:40:00,49285.0,49900.0,49285.0,49728.82
bnus,2021-02-24 01:45:00,49715.17,49939.05,49650.0,49796.96
bnus,2021-02-24 01:50:00,49796.98,49813.19,49518.38,49784.75
bnus,2021-02-24 01:55:00,49800.0,50214.5,49626.71,50214.49
bnus,2021-02-24 02:00:00,50171.91,50566.28,49844.07,50531.41
bnus,2021-02-24 02:05:00,50511.67,50550.0,50228.68,50309.49
bnus,2021-02-24 02:10:00,50354.99,50354.99,49960.19,50324.93
bnus,2021-02-24 02:15:00,50347.09,50347.6,49895.19,50051.66
bnus,2021-02-24 02:20:00,50076.65,50126.34,49781.14,49865.88
bnus,2021-02-24 02:25:00,49857.94,50152.81,49854.98,50050.0
bnus,2021-02-24 02:30:00,50031.42,50351.59,50031.42,50201.88
bnus,2021-02-24 02:35:00,50201.88,50489.83,50198.25,50338.19
bnus,2021-02-24 02:40:00,50318.77,50341.65,50050.02,50094.86
bnus,2021-02-24 02:45:00,50096.13,50423.49,50096.13,50274.18
bnus,2021-02-24 02:50:00,50328.5,50398.55,50199.68,50338.41
bnus,2021-02-24 02:55:00,50353.15,50400.0,50157.7,50206.46
bnus,2021-02-24 03:00:00,50177.5,50477.7,50091.01,50439.84
bnus,2021-02-24 03:05:00,50434.56,50534.89,50282.73,50310.98
bnus,2021-02-24 03:10:00,50282.51,50465.95,50260.63,50392.6
bnus,2021-02-24 03:15:00,50409.54,50481.95,50216.66,50431.35
bnus,2021-02-24 03:20:00,50466.36,50466.36,50241.43,50297.9
bnus,2021-02-24 03:25:00,50281.63,50316.63,50200.0,50259.89
bnus,2021-02-24 03:30:00,50257.57,50391.84,50247.27,50380.64
bnus,2021-02-24 03:35:00,50391.84,50500.0,50236.75,50500.0
bnus,2021-02-24 03:40:00,50520.2,50560.2,50389.78,50466.32
bnus,2021-02-24 03:45:00,50463.88,50722.0,50335.14,50722.0
bnus,2021-02-24 03:50:00,50704.25,50894.51,50704.25,50812.04
bnus,2021-02-24 03:55:00,50826.23,50995.25,50801.79,50898.28
bnus,2021-02-24 04:00:00,50900.61,51109.4,50900.61,51051.12
bnus,2021-02-24 04:05:00,51036.3,51274.32,51035.0,51207.48
bnus,2021-02-24 04:10:00,51215.88,51357.77,51160.48,51306.18
bnus,2021-02-24 04:15:00,51306.19,51399.11,50918.39,51005.96
bnus,2021-02-24 04:20:00,51005.71,51179.46,50831.88,51034.23
bnus,2021-02-24 04:25:00,51049.38,51078.77,50689.38,50689.38
bnus,2021-02-24 04:30:00,50700.0,50873.49,50666.51,50780.52
bnus,2021-02-24 04:35:00,50763.82,50849.98,50618.22,50618.22
bnus,2021-02-24 04:40:00,50645.5,50645.5,50342.02,50349.55
bnus,2021-02-24 04:45:00,50349.56,50694.0,50349.56,50694.0
bnus,2021-02-24 04:50:00,50693.71,50987.83,50665.64,50887.05
bnus,2021-02-24 04:55:00,50890.09,50890.09,50614.46,50636.53
bnus,2021-02-24 05:00:00,50656.06,50930.05,50656.06,50885.24
bnus,2021-02-24 05:05:00,50885.24,51030.13,50880.0,50984.02
bnus,2021-02-24 05:10:00,50936.29,50936.29,50560.98,50667.33
bnus,2021-02-24 05:15:00,50619.56,50619.56,50217.35,50243.87
bnus,2021-02-24 05:20:00,50248.08,50407.26,49983.24,50112.37
bnus,2021-02-24 05:25:00,50125.29,50425.8,50042.2,50385.42
bnus,2021-02-24 05:30:00,50381.62,50402.07,50183.71,50302.58
bnus,2021-02-24 05:35:00,50280.44,50516.14,50259.66,50485.77
bnus,2021-02-24 05:40:00,50485.76,50543.0,50265.57,50381.24
bnus,2021-02-24 05:45:00,50393.29,50500.0,50258.63,50258.63
bnus,2021-02-24 05:50:00,50248.6,50487.94,50241.0,50352.0
bnus,2021-02-24 05:55:00,50345.24,50429.55,50217.25,50217.25
bnus,2021-02-24 06:00:00,50211.36,50543.0,50211.36,50497.99
bnus,2021-02-24 06:05:00,50499.21,50678.4,50387.39,50502.05
bnus,2021-02-24 06:10:00,50502.05,50555.86,49599.36,49773.22
bnus,2021-02-24 06:15:00,49749.44,49933.66,49400.0,49692.0
bnus,2021-02-24 06:20:00,49667.24,50091.0,49568.54,50050.48
bnus,2021-02-24 06:25:00,50089.5,50089.5,49524.08,49692.25
bnus,2021-02-24 06:30:00,49674.54,49890.99,49524.08,49756.42
bnus,2021-02-24 06:35:00,49771.05,49856.69,49594.45,49856.69
bnus,2021-02-24 06:40:00,49852.34,50000.0,49706.01,49999.99
bnus,2021-02-24 06:45:00,50000.0,50551.92,49991.0,50179.19
bnus,2021-02-24 06:50:00,50189.36,50189.36,49924.43,49931.89
bnus,2021-02-24 06:55:00,49943.61,50146.05,49943.61,50093.88
bnus,2021-02-24 07:00:00,50091.48,50140.69,49924.43,50018.96
bnus,2021-02-24 07:05:00,50018.26,50076.21,49718.25,49808.64
bnus,2021-02-24 07:10:00,49808.6,49833.15,49543.0,49599.95
bnus,2021-02-24 07:15:00,49531.0,49817.94,49501.04,49695.97
bnus,2021-02-24 07:20:00,49746.21,49999.46,49733.43,49927.62
bnus,2021-02-24 07:25:00,49948.94,49948.94,49586.44,49673.11
bnus,2021-02-24 07:30:00,49712.98,50019.27,49712.98,49933.55
bnus,2021-02-24 07:35:00,49957.69,50221.64,49861.13,50060.16
bnus,2021-02-24 07:40:00,50104.08,50135.43,50022.54,50066.78
bnus,2021-02-24 07:45:00,50058.1,50245.58,49966.04,50182.27
bnus,2021-02-24 07:50:00,50165.63,50362.13,50091.0,50133.6
bnus,2021-02-24 07:55:00,50123.71,50209.75,50042.91,50042.91
bnus,2021-02-24 08:00:00,50089.2,50218.4,49818.38,50218.4
bnus,2021-02-24 08:05:00,50225.0,50488.71,50118.95,50485.64
bnus,2021-02-24 08:10:00,50446.16,50486.05,50344.09,50486.05
bnus,2021-02-24 08:15:00,50486.05,50884.72,50486.05,50750.66
bnus,2021-02-24 08:20:00,50722.5,50753.76,50569.38,50668.06
bnus,2021-02-24 08:25:00,50626.62,50709.92,50538.05,50602.84
bnus,2021-02-24 08:30:00,50657.58,50876.97,50645.25,50675.08
bnus,2021-02-24 08:35:00,50705.23,50823.68,50636.8,50728.3
bnus,2021-02-24 08:40:00,50754.05,50754.05,50420.24,50422.99
bnus,2021-02-24 08:45:00,50438.22,50527.26,50297.04,50483.37
bnus,2021-02-24 08:50:00,50471.95,50689.44,50471.95,50673.33
bnus,2021-02-24 08:55:00,50644.06,50733.47,50616.15,50658.05
bnus,2021-02-24 09:00:00,50661.48,50674.44,50434.81,50475.1
bnus,2021-02-24 09:05:00,50475.09,50606.36,50410.74,50461.61
bnus,2021-02-24 09:10:00,50479.13,50592.29,50362.72,50592.29
bnus,2021-02-24 09:15:00,50592.29,50960.94,50592.29,50918.72
bnus,2021-02-24 09:20:00,50915.59,51000.0,50746.01,50775.26
bnus,2021-02-24 09:25:00,50766.16,50882.51,50695.0,50767.53
bnus,2021-02-24 09:30:00,50767.53,50979.11,50767.53,50841.46
bnus,2021-02-24 09:35:00,50840.09,51238.24,50803.55,51238.24
bnus,2021-02-24 09:40:00,51228.84,51402.65,51102.03,51308.78
bnus,2021-02-24 09:45:00,51334.2,51334.2,50944.56,50974.66
bnus,2021-02-24 09:50:00,50947.11,51098.18,50894.44,50906.63
bnus,2021-02-24 09:55:00,50923.46,50934.27,50864.1,50904.26
bnus,2021-02-24 10:00:00,50908.49,51042.97,50898.0,50911.24
bnus,2021-02-24 10:05:00,50905.66,51025.96,50726.73,50988.79
bnus,2021-02-24 10:10:00,50973.04,50973.04,50622.7,50683.76
bnus,2021-02-24 10:15:00,50671.99,50671.99,50368.42,50557.56
bnus,2021-02-24 10:20:00,50555.03,50660.04,50246.1,50262.43
bnus,2021-02-24 10:25:00,50262.43,50546.27,50178.57,50452.62
bnus,2021-02-24 10:30:00,50435.31,50621.67,50435.31,50524.9
bnus,2021-02-24 10:35:00,50515.47,50515.47,50266.71,50338.67
bnus,2021-02-24 10:40:00,50375.17,50569.46,50375.17,50543.03
bnus,2021-02-24 10:45:00,50569.74,50620.44,50493.61,50549.66
bnus,2021-02-24 10:50:00,50549.65,50611.92,50342.01,50384.78
bnus,2021-02-24 10:55:00,50367.03,50442.09,50099.68,50111.98
bnus,2021-02-24 11:00:00,50113.4,50513.79,50113.4,50451.06
bnus,2021-02-24 11:05:00,50433.7,50621.67,50424.03,50520.11
bnus,2021-02-24 11:10:00,50520.11,50600.95,50406.31,50407.52
bnus,2021-02-24 11:15:00,50417.55,50468.47,50271.57,50337.48
bnus,2021-02-24 11:20:00,50340.0,50876.08,50340.0,50869.82
bnus,2021-02-24 11:25:00,50820.36,50905.69,50730.97,50765.68
bnus,2021-02-24 11:30:00,50757.43,50872.93,50649.58,50684.71
bnus,2021-02-24 11:35:00,50680.46,50757.08,50625.01,50625.04
bnus,2021-02-24 11:40:00,50636.0,50670.6,50371.28,50375.94
bnus,2021-02-24 11:45:00,50429.8,50500.93,50342.0,50382.99
bnus,2021-02-24 11:50:00,50385.22,50406.19,50246.9,50321.74
bnus,2021-02-24 11:55:00,50318.32,50402.27,50318.13,50390.43
bnus,2021-02-24 12:00:00,50397.47,50655.87,50397.45,50614.57
bnus,2021-02-24 12:05:00,50632.4,50778.05,50493.0,50510.67
bnus,2021-02-24 12:10:00,50524.13,50826.97,50324.99,50826.97
bnus,2021-02-24 12:15:00,50831.12,50955.83,50747.62,50787.35
bnus,2021-02-24 12:20:00,50756.53,51140.11,50756.53,51104.2
bnus,2021-02-24 12:25:00,51122.21,51192.81,50943.59,51143.47
bnus,2021-02-24 12:30:00,51131.7,51259.3,51051.53,51224.01
bnus,2021-02-24 12:35:00,51249.82,51323.93,51087.26,51209.15
bnus,2021-02-24 12:40:00,51208.56,51208.56,50921.72,50927.2
bnus,2021-02-24 12:45:00,50927.25,51071.04,50919.42,51050.95
bnus,2021-02-24 12:50:00,51055.75,51056.63,50835.47,50848.25
bnus,2021-02-24 12:55:00,50879.67,50882.07,50661.52,50744.2
bnus,2021-02-24 13:00:00,50758.51,51080.27,50741.27,50962.81
bnus,2021-02-24 13:05:00,50963.94,50963.94,50500.83,50573.06
bnus,2021-02-24 13:10:00,50572.66,50726.78,50390.72,50448.63
bnus,2021-02-24 13:15:00,50446.1,50446.1,49567.66,49567.66
bnus,2021-02-24 13:20:00,49581.47,49971.09,49411.17,49839.93
bnus,2021-02-24 13:25:00,49811.4,49955.03,49544.15,49637.68
bnus,2021-02-24 13:30:00,49637.67,49799.9,49058.18,49118.9
bnus,2021-02-24 13:35:00,49113.23,49535.61,49100.0,49269.17
bnus,2021-02-24 13:40:00,49354.88,49540.41,49312.32,49488.46
bnus,2021-02-24 13:45:00,49475.57,49852.85,49311.83,49740.73
bnus,2021-02-24 13:50:00,49735.89,49771.66,49550.0,49623.53
bnus,2021-02-24 13:55:00,49633.04,49633.04,49384.66,49468.85
bnus,2021-02-24 14:00:00,49497.41,49792.52,49497.41,49779.05
bnus,2021-02-24 14:05:00,49758.76,49794.69,49296.44,49338.54
bnus,2021-02-24 14:10:00,49336.07,49441.08,49180.38,49405.88
bnus,2021-02-24 14:15:00,49450.6,49658.2,49317.81,49631.2
bnus,2021-02-24 14:20:00,49646.97,49646.97,49384.17,49420.39
bnus,2021-02-24 14:25:00,49412.31,49537.68,49331.35,49490.41
bnus,2021-02-24 14:30:00,49490.4,49681.3,49353.78,49380.43
bnus,2021-02-24 14:35:00,49388.08,49393.99,49143.62,49350.25
bnus,2021-02-24 14:40:00,49350.25,49385.5,48762.17,48771.77
bnus,2021-02-24 14:45:00,48766.51,49244.53,48757.06,49202.26
bnus,2021-02-24 14:50:00,49184.83,49195.53,48938.77,49052.85
bnus,2021-02-24 14:55:00,49056.24,49450.93,49056.23,49434.82
bnus,2021-02-24 15:00:00,49426.74,49660.45,49366.4,49500.02
bnus,2021-02-24 15:05:00,49502.5,49510.78,49167.53,49186.83
bnus,2021-02-24 15:10:00,49175.06,49179.99,48871.0,48946.21
bnus,2021-02-24 15:15:00,48927.75,49126.8,48677.88,48756.5
bnus,2021-02-24 15:20:00,48740.39,48896.77,48452.03,48855.0
bnus,2021-02-24 15:25:00,48832.2,49247.19,48813.46,49180.81
bnus,2021-02-24 15:30:00,49178.7,49364.12,49020.18,49324.99
bnus,2021-02-24 15:35:00,49287.53,49593.0,49280.48,49418.04
bnus,2021-02-24 15:40:00,49401.48,49401.48,49148.14,49264.3
bnus,2021-02-24 15:45:00,49264.82,49695.48,49264.81,49510.56
bnus,2021-02-24 15:50:00,49527.58,49654.85,49525.96,49566.68
bnus,2021-02-24 15:55:00,49569.13,49892.5,49569.13,49844.79
bnus,2021-02-24 16:00:00,49847.29,50141.0,49786.17,49920.85
bnus,2021-02-24 16:05:00,49920.85,50011.0,49774.03,49881.32
bnus,2021-02-24 16:10:00,49880.09,49920.86,49692.0,49781.17
bnus,2021-02-24 16:15:00,49755.57,49755.58,49571.0,49587.96
bnus,2021-02-24 16:20:00,49594.64,49877.72,49410.96,49547.08
bnus,2021-02-24 16:25:00,49567.25,49642.33,49457.82,49510.21
bnus,2021-02-24 16:30:00,49523.51,49782.95,49490.24,49662.88
bnus,2021-02-24 16:35:00,49686.82,49877.7,49669.47,49764.21
bnus,2021-02-24 16:40:00,49756.11,49756.11,49593.0,49640.98
bnus,2021-02-24 16:45:00,49609.74,49678.91,49532.65,49653.17
bnus,2021-02-24 16:50:00,49653.17,49818.06,49553.26,49553.26
bnus,2021-02-24 16:55:00,49545.49,49617.02,49335.8,49341.98
bnus,2021-02-24 17:00:00,49337.75,49634.31,49337.75,49616.84
bnus,2021-02-24 17:05:00,49623.2,49978.47,49539.12,49906.14
bnus,2021-02-24 17:10:00,49919.28,49978.47,49724.36,49781.27
bnus,2021-02-24 17:15:00,49781.27,49925.62,49781.27,49883.94
bnus,2021-02-24 17:20:00,49880.7,49970.51,49852.72,49912.1
bnus,2021-02-24 17:25:00,49911.26,49912.1,49711.94,49738.96
bnus,2021-02-24 17:30:00,49767.25,49900.9,49657.21,49701.95
bnus,2021-02-24 17:35:00,49674.84,49865.23,49657.8,49788.29
bnus,2021-02-24 17:40:00,49760.84,49923.49,49738.15,49880.27
bnus,2021-02-24 17:45:00,49907.31,49918.24,49769.15,49792.94
bnus,2021-02-24 17:50:00,49797.83,49880.28,49779.72,49840.58
bnus,2021-02-24 17:55:00,49840.59,50084.5,49840.59,50084.5
bnus,2021-02-24 18:00:00,50065.13,50084.5,49952.52,49987.25
bnus,2021-02-24 18:05:00,49987.25,49987.4,49726.79,49879.4
bnus,2021-02-24 18:10:00,49880.61,49919.01,49642.0,49698.19
bnus,2021-02-24 18:15:00,49700.68,49819.9,49575.32,49596.98
bnus,2021-02-24 18:20:00,49591.55,49661.67,49546.01,49642.22
bnus,2021-02-24 18:25:00,49651.46,49738.73,49648.19,49678.08
bnus,2021-02-24 18:30:00,49678.07,49940.06,49663.33,49939.72
bnus,2021-02-24 18:35:00,49939.72,49997.5,49889.0,49918.69
bnus,2021-02-24 18:40:00,49931.22,49931.36,49852.39,49881.6
bnus,2021-02-24 18:45:00,49878.44,49883.58,49765.44,49864.67
bnus,2021-02-24 18:50:00,49856.86,49856.87,49663.33,49692.79
bnus,2021-02-24 18:55:00,49726.04,49736.0,49583.25,49599.14
bnus,2021-02-24 19:00:00,49601.14,49744.85,49599.01,49610.99
bnus,2021-02-24 19:05:00,49610.99,49610.99,49370.52,49383.5
bnus,2021-02-24 19:10:00,49398.4,49683.34,49379.99,49388.75
bnus,2021-02-24 19:15:00,49408.78,49517.51,49388.06,49516.91
bnus,2021-02-24 19:20:00,49529.35,49601.02,49500.0,49527.55
bnus,2021-02-24 19:25:00,49537.15,49560.0,49404.0,49452.8
bnus,2021-02-24 19:30:00,49451.57,49456.21,49142.85,49189.49
bnus,2021-02-24 19:35:00,49197.54,49199.99,48865.97,48893.22
bnus,2021-02-24 19:40:00,48889.23,49150.0,48889.22,48993.36
bnus,2021-02-24 19:45:00,48997.66,49200.0,48932.52,48994.5
bnus,2021-02-24 19:50:00,49024.71,49155.85,48950.06,48951.34
bnus,2021-02-24 19:55:00,48947.61,49061.07,48872.0,48982.64
bnus,2021-02-24 20:00:00,48996.32,49272.2,48855.6,49206.87
bnus,2021-02-24 20:05:00,49212.65,49225.19,49028.09,49029.84
bnus,2021-02-24 20:10:00,49030.23,49215.45,49010.07,49188.38
bnus,2021-02-24 20:15:00,49162.12,49162.12,48924.04,48924.04
bnus,2021-02-24 20:20:00,48915.19,49025.26,48787.65,48802.44
bnus,2021-02-24 20:25:00,48827.99,48900.5,48750.0,48887.84
bnus,2021-02-24 20:30:00,48890.29,48899.51,48625.12,48728.77
bnus,2021-02-24 20:35:00,48728.76,48871.84,48591.66,48871.84
bnus,2021-02-24 20:40:00,48871.84,49010.07,48662.64,48662.64
bnus,2021-02-24 20:45:00,48660.59,48870.46,48660.59,48867.8
bnus,2021-02-24 20:50:00,48868.01,48998.22,48849.51,48959.96
